ledger_id,date_entry,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,call_iv,expiry_date,strike_price,put_writer_oi,put_wri_oi_prev,put_volume,put_ltp,put_iv,nifty_spot_price,pcr
203068,2025-04-23 23:50:04,352125,433200,639750,462.10,21.12,2025-04-24,23850,1796400,2000025,57107250,9.60,24.54,24328.95,5.10160
203069,2025-04-23 23:50:04,1064625,1627125,4206600,412.70,20.94,2025-04-24,23900,5499675,6680475,120090525,9.60,22.71,24328.95,5.16580
203070,2025-04-23 23:50:04,432750,615225,2578275,362.95,18.74,2025-04-24,23950,2766750,2423175,81999900,10.55,20.90,24328.95,6.39340
203071,2025-04-23 23:50:04,3390900,4464075,33219750,313.00,17.09,2025-04-24,24000,13526100,10971525,257829375,11.10,18.92,24328.95,3.98890
203072,2025-04-23 23:50:04,775200,979725,13906500,265.70,15.26,2025-04-24,24050,3324450,2911800,122127225,11.55,16.82,24328.95,4.28850
203073,2025-04-23 23:50:04,3007650,4413525,76550700,215.95,13.06,2025-04-24,24100,9320550,6968550,264766650,12.75,14.86,24328.95,3.09890
203074,2025-04-23 23:50:04,1770375,3323250,102919425,167.30,11.63,2025-04-24,24150,5139075,3892425,223200525,15.30,13.12,24328.95,2.90280
203075,2025-04-23 23:50:04,6606225,9263775,345620400,123.30,10.68,2025-04-24,24200,11321400,5060775,436413525,21.05,11.90,24328.95,1.71370
203076,2025-04-23 23:50:04,3626175,3696300,288836850,88.20,10.85,2025-04-24,24250,4771350,940800,270926775,34.65,11.66,24328.95,1.31580
203077,2025-04-23 23:50:04,10924950,6487725,500482950,63.50,11.87,2025-04-24,24300,6849825,1600200,330140175,58.00,12.30,24328.95,0.62700
203078,2025-04-23 23:50:04,6182850,2648775,282534525,46.70,13.00,2025-04-24,24350,1973100,309225,112355400,91.20,13.44,24328.95,0.31910
203079,2025-04-23 23:50:04,8155650,6227175,282323625,36.50,14.59,2025-04-24,24400,1699275,329850,75107625,130.85,14.89,24328.95,0.20840
203080,2025-04-23 23:50:04,3244650,2081175,139963500,29.00,15.93,2025-04-24,24450,201225,35775,13564500,174.95,16.75,24328.95,0.06200
203081,2025-04-23 23:50:04,10370400,9559200,254897925,22.55,17.15,2025-04-24,24500,922125,635175,23587200,217.10,17.55,24328.95,0.08890
203082,2025-04-23 23:50:04,2265900,1820925,105560400,18.05,18.19,2025-04-24,24550,48000,9825,2030325,262.50,18.89,24328.95,0.02120
203083,2025-04-23 23:50:04,5184000,4175325,136198800,13.65,19.17,2025-04-24,24600,86325,30375,2533575,310.00,20.32,24328.95,0.01670
203084,2025-04-23 23:50:04,2080200,1979925,80743575,11.10,20.20,2025-04-24,24650,12150,7200,343125,356.20,21.30,24328.95,0.00580
203085,2025-04-23 23:50:04,5694075,3714675,108168900,8.80,21.18,2025-04-24,24700,37650,29250,672750,403.25,22.09,24328.95,0.00660
203086,2025-04-23 23:50:04,3072225,1474800,55816275,7.60,22.28,2025-04-24,24750,4200,3600,74175,452.30,23.65,24328.95,0.00140
203087,2025-04-23 23:50:04,7207275,4188075,97641525,6.00,23.19,2025-04-24,24800,52350,21525,509625,501.50,24.29,24328.95,0.00730
203088,2025-04-23 23:50:04,2728350,1441050,45052275,4.80,23.99,2025-04-24,24850,2400,1125,29100,551.90,27.34,24328.95,0.00090
203089,2025-04-23 23:50:04,5412975,3290475,61844325,4.10,24.84,2025-04-24,24900,9225,8325,31650,597.05,25.39,24328.95,0.00170
203090,2025-04-23 23:50:04,2188800,999750,36208425,3.35,25.88,2025-04-24,24950,2475,1200,13650,653.15,32.04,24328.95,0.00110
203091,2025-04-23 23:50:04,14081550,12513450,109203600,3.25,27.59,2025-04-24,25000,486525,635325,574425,698.10,29.91,24328.95,0.03460
203092,2025-04-23 23:50:04,1944600,1079850,29187450,2.80,28.44,2025-04-24,25050,1875,1950,525,749.00,32.53,24328.95,0.00100
203093,2025-04-23 23:50:04,6594225,2838900,55118175,2.75,29.54,2025-04-24,25100,23925,27375,5250,801.00,36.01,24328.95,0.00360
203094,2025-04-23 23:50:04,1681875,723675,27820425,2.35,30.52,2025-04-24,25150,1650,1950,750,840.25,0.00,24328.95,0.00100
203095,2025-04-23 23:50:04,6233850,2724750,53295900,2.00,31.25,2025-04-24,25200,11400,17325,17025,897.45,36.01,24328.95,0.00180
203096,2025-04-23 23:50:04,879450,860925,21155325,1.85,32.23,2025-04-24,25250,1050,1125,2025,997.90,64.85,24328.95,0.00120
203097,2025-04-23 23:50:04,4176375,3278025,43140900,1.70,33.45,2025-04-24,25300,3675,4275,1875,998.50,40.53,24328.95,0.00090
203098,2025-04-23 23:50:04,728175,863325,10836300,1.45,34.42,2025-04-24,25350,825,825,675,1050.00,43.82,24328.95,0.00110
203099,2025-04-23 23:50:04,2387100,2658300,26242275,1.40,35.40,2025-04-24,25400,2925,3150,1275,1099.20,44.56,24328.95,0.00120
203100,2025-04-23 23:50:04,829425,1292475,13218750,1.20,36.62,2025-04-24,25450,2175,2025,1350,1129.00,0.00,24328.95,0.00260
203101,2025-04-23 23:50:04,14848725,16989750,76100775,1.25,37.60,2025-04-24,25500,350475,665850,445275,1196.50,43.70,24328.95,0.02360
203102,2025-04-23 23:50:04,845775,1219500,12632250,0.95,39.06,2025-04-24,25550,0,0,0,0.00,0.00,24328.95,0.00000
203103,2025-04-23 23:50:04,4762200,7295475,38979600,0.80,39.06,2025-04-24,25600,225,150,150,1282.40,0.00,24328.95,0.00000
203104,2025-04-23 23:50:04,300600,146400,7489050,1.10,41.50,2025-04-24,25650,0,0,0,0.00,0.00,24328.95,0.00000
203105,2025-04-23 23:50:04,577425,763950,13950000,0.90,41.50,2025-04-24,25700,75,75,0,1597.15,131.84,24328.95,0.00010
203106,2025-04-23 23:50:04,386400,157050,8643825,0.70,42.97,2025-04-24,25750,0,0,0,0.00,0.00,24328.95,0.00000
203107,2025-04-23 23:50:04,959100,824400,15173175,0.85,43.95,2025-04-24,25800,0,0,75,1464.10,0.00,24328.95,0.00000
203108,2025-04-23 23:50:04,273450,174600,9548025,1.00,45.41,2025-04-24,25850,0,0,0,0.00,0.00,24328.95,0.00000
203109,2025-04-23 23:50:04,3602550,3338025,57261150,0.85,46.88,2025-04-24,25900,600,600,0,1543.95,0.00,24328.95,0.00020
203332,2025-04-23 23:55:05,31200,31200,0,3840.80,0.00,2025-04-24,20350,5130600,4626375,54652650,0.55,113.28,24328.95,164.44230
203333,2025-04-23 23:55:05,19425,19350,0,3781.55,0.00,2025-04-24,20400,1971450,2546700,6507825,0.80,115.23,24328.95,101.49030
203334,2025-04-23 23:55:05,23475,23475,0,3730.20,0.00,2025-04-24,20450,390600,414450,7317525,0.60,113.28,24328.95,16.63900
203335,2025-04-23 23:55:05,231525,427050,200475,3807.25,0.00,2025-04-24,20500,3090825,3670275,11037900,0.90,115.23,24328.95,13.34990
203336,2025-04-23 23:55:05,750,750,0,3698.90,0.00,2025-04-24,20550,108450,146775,2495025,0.85,115.23,24328.95,144.60000
203337,2025-04-23 23:55:05,11400,11325,0,3599.20,0.00,2025-04-24,20600,176700,137850,2331975,0.70,109.38,24328.95,15.50000
203338,2025-04-23 23:55:05,375,450,0,3206.25,0.00,2025-04-24,20650,92175,70800,977700,0.65,107.42,24328.95,245.80000
203339,2025-04-23 23:55:05,450,450,0,3490.00,0.00,2025-04-24,20700,136875,244425,2389050,0.55,107.42,24328.95,304.16670
203340,2025-04-23 23:55:05,600,675,0,3107.25,0.00,2025-04-24,20750,42375,77100,1023675,1.10,109.38,24328.95,70.62500
203341,2025-04-23 23:55:05,13800,13875,2400,3504.85,0.00,2025-04-24,20800,659175,675825,3804750,0.65,103.52,24328.95,47.76630
203342,2025-04-23 23:55:05,975,1050,0,3003.45,0.00,2025-04-24,20850,131250,116700,1610025,0.80,103.52,24328.95,134.61540
203343,2025-04-23 23:55:05,1050,1050,0,3265.00,0.00,2025-04-24,20900,137400,194250,1550100,1.40,107.42,24328.95,130.85710
203344,2025-04-23 23:55:05,1500,1575,0,2901.15,0.00,2025-04-24,20950,45450,43050,634875,0.60,103.52,24328.95,30.30000
203345,2025-04-23 23:55:05,296625,685125,408075,3307.85,91.80,2025-04-24,21000,4644150,5792550,9681075,0.90,101.56,24328.95,15.65660
203346,2025-04-23 23:55:05,1500,1575,0,2820.00,0.00,2025-04-24,21050,47250,41400,1139250,0.55,99.61,24328.95,31.50000
203347,2025-04-23 23:55:05,1650,1650,150,3101.00,0.00,2025-04-24,21100,175425,281400,2223600,0.90,96.68,24328.95,106.31820
203348,2025-04-23 23:55:05,1425,1500,0,2702.60,0.00,2025-04-24,21150,25875,33600,836550,1.10,97.66,24328.95,18.15790
203349,2025-04-23 23:55:05,8550,8625,150,2985.00,0.00,2025-04-24,21200,1088400,1139850,4971300,1.30,97.66,24328.95,127.29820
203350,2025-04-23 23:55:05,12750,12750,0,2586.00,0.00,2025-04-24,21250,87675,100650,921000,1.30,95.70,24328.95,6.87650
203351,2025-04-23 23:55:05,15900,17025,1425,3015.75,118.16,2025-04-24,21300,1058100,1106550,6248775,1.45,94.73,24328.95,66.54720
203352,2025-04-23 23:55:05,26175,26100,0,2501.90,0.00,2025-04-24,21350,69750,85725,1384425,0.55,91.31,24328.95,2.66480
203353,2025-04-23 23:55:05,21675,22050,750,2913.55,109.13,2025-04-24,21400,1109175,1260450,6410775,1.50,91.31,24328.95,51.17300
203354,2025-04-23 23:55:05,16050,16050,150,2852.90,0.00,2025-04-24,21450,32100,50175,1048500,1.20,84.96,24328.95,2.00000
203355,2025-04-23 23:55:05,119175,227625,111525,2808.80,88.38,2025-04-24,21500,2687700,3135600,9676275,1.40,86.91,24328.95,22.55250
203356,2025-04-23 23:55:05,24525,24375,0,2643.95,0.00,2025-04-24,21550,113175,140550,1710225,0.65,81.05,24328.95,4.61470
203357,2025-04-23 23:55:05,20700,21225,975,2715.00,105.71,2025-04-24,21600,331725,366825,2822475,1.25,84.96,24328.95,16.02540
203358,2025-04-23 23:55:05,30600,30600,0,2181.20,0.00,2025-04-24,21650,94200,143100,2450775,1.50,84.96,24328.95,3.07840
203359,2025-04-23 23:55:05,20250,21225,1275,2615.15,102.54,2025-04-24,21700,569775,767400,4527825,1.40,82.52,24328.95,28.13700
203360,2025-04-23 23:55:05,14250,14100,0,2301.55,0.00,2025-04-24,21750,168450,188250,2869500,1.05,80.08,24328.95,11.82110
203361,2025-04-23 23:55:05,94425,97950,6000,2512.60,93.02,2025-04-24,21800,784050,954150,9119625,1.80,79.10,24328.95,8.30340
203362,2025-04-23 23:55:05,9900,10200,375,2474.00,109.86,2025-04-24,21850,93150,137925,2330850,0.85,77.15,24328.95,9.40910
203363,2025-04-23 23:55:05,116625,122475,6525,2402.00,0.00,2025-04-24,21900,702450,714075,10247400,1.10,76.66,24328.95,6.02320
203364,2025-04-23 23:55:05,35325,35475,375,2354.75,0.00,2025-04-24,21950,72450,96600,2472975,1.20,80.57,24328.95,2.05100
203365,2025-04-23 23:55:05,1630125,1802175,288075,2307.00,0.00,2025-04-24,22000,5182575,7051425,27038700,1.70,75.68,24328.95,3.17930
203366,2025-04-23 23:55:05,38850,38925,675,2255.25,0.00,2025-04-24,22050,140250,145800,2683350,1.85,72.27,24328.95,3.61000
203367,2025-04-23 23:55:05,466125,476475,11700,2203.00,0.00,2025-04-24,22100,748800,976875,6548175,1.75,72.75,24328.95,1.60640
203368,2025-04-23 23:55:05,16500,16875,1950,2167.15,89.60,2025-04-24,22150,93975,148425,2967900,1.55,70.31,24328.95,5.69550
203369,2025-04-23 23:55:05,171600,194625,27150,2106.25,0.00,2025-04-24,22200,1029150,1991850,13284975,1.55,68.36,24328.95,5.99740
203370,2025-04-23 23:55:05,19875,22950,4350,2059.75,70.07,2025-04-24,22250,214575,245325,4186200,1.10,64.45,24328.95,10.79620
203371,2025-04-23 23:55:05,111600,132225,27150,2005.60,0.00,2025-04-24,22300,1023300,1503150,13319775,1.40,64.94,24328.95,9.16940
203372,2025-04-23 23:55:05,41325,41625,3000,1960.60,69.82,2025-04-24,22350,160875,243750,3296925,1.30,62.99,24328.95,3.89290
203373,2025-04-23 23:55:05,539775,552000,53775,1908.10,56.64,2025-04-24,22400,1513875,2340825,9585300,2.40,63.48,24328.95,2.80460
203374,2025-04-23 23:55:05,89925,93600,6675,1858.20,55.66,2025-04-24,22450,298275,457275,5125125,1.70,61.52,24328.95,3.31690
203375,2025-04-23 23:55:05,1266225,1522350,417225,1806.00,0.00,2025-04-24,22500,6936300,7964400,31370775,1.90,60.55,24328.95,5.47790
203376,2025-04-23 23:55:05,49800,57300,8100,1753.40,0.00,2025-04-24,22550,250950,390075,5191725,1.80,59.08,24328.95,5.03920
203377,2025-04-23 23:55:05,452175,480375,62700,1707.00,0.00,2025-04-24,22600,1305825,1920225,14845800,2.00,58.11,24328.95,2.88790
203378,2025-04-23 23:55:05,36000,51000,17400,1659.45,56.64,2025-04-24,22650,324600,445800,6443775,2.15,56.88,24328.95,9.01670
203379,2025-04-23 23:55:05,470400,523800,112275,1601.80,0.00,2025-04-24,22700,1870425,3081000,17772975,2.20,55.18,24328.95,3.97620
203380,2025-04-23 23:55:05,35925,42225,19875,1558.10,46.88,2025-04-24,22750,443025,484275,9676575,2.40,54.20,24328.95,12.33190
203381,2025-04-23 23:55:05,285225,357150,144675,1505.80,0.00,2025-04-24,22800,2291025,3721425,25424700,2.50,53.47,24328.95,8.03230
203382,2025-04-23 23:55:05,59550,65775,14100,1462.65,57.37,2025-04-24,22850,500025,546900,9915750,2.80,52.25,24328.95,8.39670
203383,2025-04-23 23:55:05,413250,462450,81975,1400.35,0.00,2025-04-24,22900,2045700,2631150,26365650,2.65,50.78,24328.95,4.95030
203384,2025-04-23 23:55:05,54300,76125,31650,1359.15,46.14,2025-04-24,22950,540600,752550,11357625,2.95,49.56,24328.95,9.95580
203385,2025-04-23 23:55:05,1210950,1571550,635250,1307.95,38.57,2025-04-24,23000,8316600,11834250,68639925,3.00,48.46,24328.95,6.86780
203386,2025-04-23 23:55:05,105150,128775,41325,1258.25,39.06,2025-04-24,23050,765975,1358025,12834150,3.70,48.10,24328.95,7.28460
203387,2025-04-23 23:55:05,252825,348300,180600,1207.20,0.00,2025-04-24,23100,2678475,2997900,31061925,3.95,46.75,24328.95,10.59420
203388,2025-04-23 23:55:05,71100,96075,34500,1157.10,0.00,2025-04-24,23150,719100,1075350,14051400,4.05,45.29,24328.95,10.11390
203389,2025-04-23 23:55:05,509025,650100,386625,1111.60,43.58,2025-04-24,23200,3837300,3107625,39038775,4.25,43.70,24328.95,7.53850
203390,2025-04-23 23:55:05,97875,111525,41100,1059.90,38.82,2025-04-24,23250,760950,885675,15223800,4.55,42.48,24328.95,7.77470
203391,2025-04-23 23:55:05,1658325,1838775,470325,1012.20,41.02,2025-04-24,23300,4574175,4293600,46698525,4.85,41.38,24328.95,2.75830
203392,2025-04-23 23:55:05,347850,392250,93300,958.10,29.79,2025-04-24,23350,1191900,1155975,17022375,5.25,39.92,24328.95,3.42650
203393,2025-04-23 23:55:05,1844625,2011725,424500,909.50,32.96,2025-04-24,23400,6423600,4685250,40568700,5.60,38.57,24328.95,3.48230
203394,2025-04-23 23:55:05,115125,141750,41100,858.90,30.03,2025-04-24,23450,1422900,1166475,19490925,6.25,37.48,24328.95,12.35960
203395,2025-04-23 23:55:05,3423300,3789150,1151850,813.90,32.47,2025-04-24,23500,10799100,8940225,70374900,6.70,36.13,24328.95,3.15460
203396,2025-04-23 23:55:05,88350,105150,54675,761.00,30.64,2025-04-24,23550,2821650,1308450,28182900,7.10,34.61,24328.95,31.93720
203397,2025-04-23 23:55:05,715950,889200,689175,713.00,26.12,2025-04-24,23600,6767550,3549975,52719000,7.35,32.96,24328.95,9.45250
203398,2025-04-23 23:55:05,236175,253050,64875,658.25,21.97,2025-04-24,23650,2777025,1330725,30806100,7.85,31.49,24328.95,11.75830
203399,2025-04-23 23:55:05,845775,1010625,760725,610.50,24.78,2025-04-24,23700,6164025,5386800,63809625,8.05,29.60,24328.95,7.28800
203400,2025-04-23 23:55:05,180000,242925,298350,561.40,24.05,2025-04-24,23750,1998975,1541175,44901825,8.55,28.14,24328.95,11.10540
203401,2025-04-23 23:55:05,1950900,2429550,2434350,510.25,23.74,2025-04-24,23800,5754075,6923925,103848450,9.00,26.31,24328.95,2.94940
203402,2025-04-23 23:55:05,352125,433200,639750,462.10,21.12,2025-04-24,23850,1796400,2000025,57107250,9.60,24.54,24328.95,5.10160
203403,2025-04-23 23:55:05,1064625,1627125,4206600,412.70,20.94,2025-04-24,23900,5499675,6680475,120090525,9.60,22.71,24328.95,5.16580
203404,2025-04-23 23:55:05,432750,615225,2578275,362.95,18.74,2025-04-24,23950,2766750,2423175,81999900,10.55,20.90,24328.95,6.39340
203405,2025-04-23 23:55:05,3390900,4464075,33219750,313.00,17.09,2025-04-24,24000,13526100,10971525,257829375,11.10,18.92,24328.95,3.98890
203406,2025-04-23 23:55:05,775200,979725,13906500,265.70,15.26,2025-04-24,24050,3324450,2911800,122127225,11.55,16.82,24328.95,4.28850
203407,2025-04-23 23:55:05,3007650,4413525,76550700,215.95,13.06,2025-04-24,24100,9320550,6968550,264766650,12.75,14.86,24328.95,3.09890
203408,2025-04-23 23:55:05,1770375,3323250,102919425,167.30,11.63,2025-04-24,24150,5139075,3892425,223200525,15.30,13.12,24328.95,2.90280
203409,2025-04-23 23:55:05,6606225,9263775,345620400,123.30,10.68,2025-04-24,24200,11321400,5060775,436413525,21.05,11.90,24328.95,1.71370
203410,2025-04-23 23:55:05,3626175,3696300,288836850,88.20,10.85,2025-04-24,24250,4771350,940800,270926775,34.65,11.66,24328.95,1.31580
203411,2025-04-23 23:55:05,10924950,6487725,500482950,63.50,11.87,2025-04-24,24300,6849825,1600200,330140175,58.00,12.30,24328.95,0.62700
203412,2025-04-23 23:55:05,6182850,2648775,282534525,46.70,13.00,2025-04-24,24350,1973100,309225,112355400,91.20,13.44,24328.95,0.31910
203413,2025-04-23 23:55:05,8155650,6227175,282323625,36.50,14.59,2025-04-24,24400,1699275,329850,75107625,130.85,14.89,24328.95,0.20840
203414,2025-04-23 23:55:05,3244650,2081175,139963500,29.00,15.93,2025-04-24,24450,201225,35775,13564500,174.95,16.75,24328.95,0.06200
203415,2025-04-23 23:55:05,10370400,9559200,254897925,22.55,17.15,2025-04-24,24500,922125,635175,23587200,217.10,17.55,24328.95,0.08890
203416,2025-04-23 23:55:05,2265900,1820925,105560400,18.05,18.19,2025-04-24,24550,48000,9825,2030325,262.50,18.89,24328.95,0.02120
203417,2025-04-23 23:55:05,5184000,4175325,136198800,13.65,19.17,2025-04-24,24600,86325,30375,2533575,310.00,20.32,24328.95,0.01670
203418,2025-04-23 23:55:05,2080200,1979925,80743575,11.10,20.20,2025-04-24,24650,12150,7200,343125,356.20,21.30,24328.95,0.00580
203419,2025-04-23 23:55:05,5694075,3714675,108168900,8.80,21.18,2025-04-24,24700,37650,29250,672750,403.25,22.09,24328.95,0.00660
203420,2025-04-23 23:55:05,3072225,1474800,55816275,7.60,22.28,2025-04-24,24750,4200,3600,74175,452.30,23.65,24328.95,0.00140
203421,2025-04-23 23:55:05,7207275,4188075,97641525,6.00,23.19,2025-04-24,24800,52350,21525,509625,501.50,24.29,24328.95,0.00730
203422,2025-04-23 23:55:05,2728350,1441050,45052275,4.80,23.99,2025-04-24,24850,2400,1125,29100,551.90,27.34,24328.95,0.00090
203423,2025-04-23 23:55:05,5412975,3290475,61844325,4.10,24.84,2025-04-24,24900,9225,8325,31650,597.05,25.39,24328.95,0.00170
203424,2025-04-23 23:55:05,2188800,999750,36208425,3.35,25.88,2025-04-24,24950,2475,1200,13650,653.15,32.04,24328.95,0.00110
203425,2025-04-23 23:55:05,14081550,12513450,109203600,3.25,27.59,2025-04-24,25000,486525,635325,574425,698.10,29.91,24328.95,0.03460
203426,2025-04-23 23:55:05,1944600,1079850,29187450,2.80,28.44,2025-04-24,25050,1875,1950,525,749.00,32.53,24328.95,0.00100
203427,2025-04-23 23:55:05,6594225,2838900,55118175,2.75,29.54,2025-04-24,25100,23925,27375,5250,801.00,36.01,24328.95,0.00360
203428,2025-04-23 23:55:05,1681875,723675,27820425,2.35,30.52,2025-04-24,25150,1650,1950,750,840.25,0.00,24328.95,0.00100
203429,2025-04-23 23:55:05,6233850,2724750,53295900,2.00,31.25,2025-04-24,25200,11400,17325,17025,897.45,36.01,24328.95,0.00180
203430,2025-04-23 23:55:05,879450,860925,21155325,1.85,32.23,2025-04-24,25250,1050,1125,2025,997.90,64.85,24328.95,0.00120
203431,2025-04-23 23:55:05,4176375,3278025,43140900,1.70,33.45,2025-04-24,25300,3675,4275,1875,998.50,40.53,24328.95,0.00090
203432,2025-04-23 23:55:05,728175,863325,10836300,1.45,34.42,2025-04-24,25350,825,825,675,1050.00,43.82,24328.95,0.00110
203433,2025-04-23 23:55:05,2387100,2658300,26242275,1.40,35.40,2025-04-24,25400,2925,3150,1275,1099.20,44.56,24328.95,0.00120
203434,2025-04-23 23:55:05,829425,1292475,13218750,1.20,36.62,2025-04-24,25450,2175,2025,1350,1129.00,0.00,24328.95,0.00260
203435,2025-04-23 23:55:05,14848725,16989750,76100775,1.25,37.60,2025-04-24,25500,350475,665850,445275,1196.50,43.70,24328.95,0.02360
203436,2025-04-23 23:55:05,845775,1219500,12632250,0.95,39.06,2025-04-24,25550,0,0,0,0.00,0.00,24328.95,0.00000
203437,2025-04-23 23:55:05,4762200,7295475,38979600,0.80,39.06,2025-04-24,25600,225,150,150,1282.40,0.00,24328.95,0.00000
203438,2025-04-23 23:55:05,300600,146400,7489050,1.10,41.50,2025-04-24,25650,0,0,0,0.00,0.00,24328.95,0.00000
203439,2025-04-23 23:55:05,577425,763950,13950000,0.90,41.50,2025-04-24,25700,75,75,0,1597.15,131.84,24328.95,0.00010
203440,2025-04-23 23:55:05,386400,157050,8643825,0.70,42.97,2025-04-24,25750,0,0,0,0.00,0.00,24328.95,0.00000
203441,2025-04-23 23:55:05,959100,824400,15173175,0.85,43.95,2025-04-24,25800,0,0,75,1464.10,0.00,24328.95,0.00000
203442,2025-04-23 23:55:05,273450,174600,9548025,1.00,45.41,2025-04-24,25850,0,0,0,0.00,0.00,24328.95,0.00000
203443,2025-04-23 23:55:05,3602550,3338025,57261150,0.85,46.88,2025-04-24,25900,600,600,0,1543.95,0.00,24328.95,0.00020
203666,2025-04-24 00:00:04,31200,31200,0,3840.80,0.00,2025-04-24,20350,5130600,4626375,54652650,0.55,113.28,24328.95,164.44230
203667,2025-04-24 00:00:04,19425,19350,0,3781.55,0.00,2025-04-24,20400,1971450,2546700,6507825,0.80,115.23,24328.95,101.49030
203668,2025-04-24 00:00:04,23475,23475,0,3730.20,0.00,2025-04-24,20450,390600,414450,7317525,0.60,113.28,24328.95,16.63900
203669,2025-04-24 00:00:04,231525,427050,200475,3807.25,0.00,2025-04-24,20500,3090825,3670275,11037900,0.90,115.23,24328.95,13.34990
203670,2025-04-24 00:00:04,750,750,0,3698.90,0.00,2025-04-24,20550,108450,146775,2495025,0.85,115.23,24328.95,144.60000
203671,2025-04-24 00:00:04,11400,11325,0,3599.20,0.00,2025-04-24,20600,176700,137850,2331975,0.70,109.38,24328.95,15.50000
203672,2025-04-24 00:00:04,375,450,0,3206.25,0.00,2025-04-24,20650,92175,70800,977700,0.65,107.42,24328.95,245.80000
203673,2025-04-24 00:00:04,450,450,0,3490.00,0.00,2025-04-24,20700,136875,244425,2389050,0.55,107.42,24328.95,304.16670
203674,2025-04-24 00:00:04,600,675,0,3107.25,0.00,2025-04-24,20750,42375,77100,1023675,1.10,109.38,24328.95,70.62500
203675,2025-04-24 00:00:04,13800,13875,2400,3504.85,0.00,2025-04-24,20800,659175,675825,3804750,0.65,103.52,24328.95,47.76630
203676,2025-04-24 00:00:04,975,1050,0,3003.45,0.00,2025-04-24,20850,131250,116700,1610025,0.80,103.52,24328.95,134.61540
203677,2025-04-24 00:00:04,1050,1050,0,3265.00,0.00,2025-04-24,20900,137400,194250,1550100,1.40,107.42,24328.95,130.85710
203678,2025-04-24 00:00:04,1500,1575,0,2901.15,0.00,2025-04-24,20950,45450,43050,634875,0.60,103.52,24328.95,30.30000
203679,2025-04-24 00:00:04,296625,685125,408075,3307.85,91.80,2025-04-24,21000,4644150,5792550,9681075,0.90,101.56,24328.95,15.65660
203680,2025-04-24 00:00:04,1500,1575,0,2820.00,0.00,2025-04-24,21050,47250,41400,1139250,0.55,99.61,24328.95,31.50000
203681,2025-04-24 00:00:04,1650,1650,150,3101.00,0.00,2025-04-24,21100,175425,281400,2223600,0.90,96.68,24328.95,106.31820
203682,2025-04-24 00:00:04,1425,1500,0,2702.60,0.00,2025-04-24,21150,25875,33600,836550,1.10,97.66,24328.95,18.15790
203683,2025-04-24 00:00:04,8550,8625,150,2985.00,0.00,2025-04-24,21200,1088400,1139850,4971300,1.30,97.66,24328.95,127.29820
