ledger_id,date_entry,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,call_iv,expiry_date,strike_price,put_writer_oi,put_wri_oi_prev,put_volume,put_ltp,put_iv,nifty_spot_price,pcr,rounded_spot_price
182841,2025-04-12 01:05:03,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
182843,2025-04-12 01:05:03,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
182845,2025-04-12 01:05:03,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
182847,2025-04-12 01:05:03,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
182849,2025-04-12 01:05:03,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
182851,2025-04-12 01:05:03,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
182853,2025-04-12 01:05:03,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
182855,2025-04-12 01:05:03,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
182857,2025-04-12 01:05:03,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
183123,2025-04-12 01:10:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
183125,2025-04-12 01:10:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
183127,2025-04-12 01:10:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
183129,2025-04-12 01:10:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
183131,2025-04-12 01:10:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
183133,2025-04-12 01:10:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
183135,2025-04-12 01:10:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
183137,2025-04-12 01:10:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
183139,2025-04-12 01:10:04,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
183141,2025-04-12 01:10:04,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
183143,2025-04-12 01:10:04,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
183145,2025-04-12 01:10:04,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
183147,2025-04-12 01:10:04,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
183149,2025-04-12 01:10:04,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
183151,2025-04-12 01:10:04,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
183153,2025-04-12 01:10:04,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
183155,2025-04-12 01:10:04,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
183157,2025-04-12 01:10:04,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
183159,2025-04-12 01:10:04,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
183161,2025-04-12 01:10:04,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
183163,2025-04-12 01:10:04,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
183429,2025-04-12 01:15:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
183431,2025-04-12 01:15:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
183433,2025-04-12 01:15:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
183435,2025-04-12 01:15:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
183437,2025-04-12 01:15:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
183439,2025-04-12 01:15:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
183441,2025-04-12 01:15:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
183443,2025-04-12 01:15:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
183445,2025-04-12 01:15:04,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
183447,2025-04-12 01:15:04,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
183449,2025-04-12 01:15:04,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
183451,2025-04-12 01:15:04,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
183453,2025-04-12 01:15:04,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
183455,2025-04-12 01:15:04,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
183457,2025-04-12 01:15:04,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
183459,2025-04-12 01:15:04,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
183461,2025-04-12 01:15:04,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
183463,2025-04-12 01:15:04,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
183465,2025-04-12 01:15:04,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
183467,2025-04-12 01:15:04,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
183469,2025-04-12 01:15:04,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
183735,2025-04-12 01:20:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
183737,2025-04-12 01:20:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
183739,2025-04-12 01:20:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
183741,2025-04-12 01:20:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
183743,2025-04-12 01:20:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
183745,2025-04-12 01:20:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
183747,2025-04-12 01:20:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
183749,2025-04-12 01:20:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
183751,2025-04-12 01:20:04,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
183753,2025-04-12 01:20:04,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
183755,2025-04-12 01:20:04,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
183757,2025-04-12 01:20:04,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
183759,2025-04-12 01:20:04,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
183761,2025-04-12 01:20:04,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
183763,2025-04-12 01:20:04,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
183765,2025-04-12 01:20:04,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
183767,2025-04-12 01:20:04,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
183769,2025-04-12 01:20:04,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
183771,2025-04-12 01:20:04,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
183773,2025-04-12 01:20:04,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
183775,2025-04-12 01:20:04,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
184041,2025-04-12 01:25:03,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
184043,2025-04-12 01:25:03,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
184045,2025-04-12 01:25:03,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
184047,2025-04-12 01:25:03,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
184049,2025-04-12 01:25:03,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
184051,2025-04-12 01:25:03,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
184053,2025-04-12 01:25:03,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
184055,2025-04-12 01:25:03,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
184057,2025-04-12 01:25:03,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
184059,2025-04-12 01:25:03,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
184061,2025-04-12 01:25:03,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
184063,2025-04-12 01:25:03,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
184065,2025-04-12 01:25:03,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
184067,2025-04-12 01:25:03,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
184069,2025-04-12 01:25:03,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
184071,2025-04-12 01:25:03,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
184073,2025-04-12 01:25:03,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
184075,2025-04-12 01:25:03,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
184077,2025-04-12 01:25:03,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
184079,2025-04-12 01:25:03,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
184081,2025-04-12 01:25:03,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
184347,2025-04-12 01:30:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
184349,2025-04-12 01:30:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
184351,2025-04-12 01:30:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
184353,2025-04-12 01:30:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
184355,2025-04-12 01:30:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
184357,2025-04-12 01:30:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
184359,2025-04-12 01:30:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
184361,2025-04-12 01:30:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
184363,2025-04-12 01:30:04,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
184365,2025-04-12 01:30:04,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
184367,2025-04-12 01:30:04,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
184369,2025-04-12 01:30:04,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
184371,2025-04-12 01:30:04,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
184373,2025-04-12 01:30:04,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
184375,2025-04-12 01:30:04,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
184377,2025-04-12 01:30:04,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
184379,2025-04-12 01:30:04,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
184381,2025-04-12 01:30:04,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
184383,2025-04-12 01:30:04,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
184385,2025-04-12 01:30:04,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
184387,2025-04-12 01:30:04,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
184653,2025-04-12 01:35:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
184655,2025-04-12 01:35:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
184657,2025-04-12 01:35:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
184659,2025-04-12 01:35:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
184661,2025-04-12 01:35:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
184663,2025-04-12 01:35:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
184665,2025-04-12 01:35:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
184667,2025-04-12 01:35:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
184669,2025-04-12 01:35:04,902700,1192425,9485400,424.70,21.55,2025-04-17,22600,1374000,659625,52762425,133.40,21.93,22828.55,1.52210,22800
184671,2025-04-12 01:35:04,1034250,911325,35531550,355.00,21.08,2025-04-17,22700,1544775,329775,80949375,165.00,21.51,22828.55,1.49360,22800
184673,2025-04-12 01:35:04,2551200,1254675,107403525,292.40,20.57,2025-04-17,22800,2628375,280500,140241075,201.25,21.10,22828.55,1.03030,22800
184675,2025-04-12 01:35:04,2318100,949050,102982575,235.00,20.22,2025-04-17,22900,1642350,196875,76714500,243.80,20.60,22828.55,0.70850,22800
184677,2025-04-12 01:35:04,4086525,3845175,134002725,183.75,19.75,2025-04-17,23000,1927500,640275,35190675,292.00,20.22,22828.55,0.47170,22800
184679,2025-04-12 01:35:04,1441275,1128450,61656525,141.40,19.65,2025-04-17,23100,284475,114600,5400075,352.60,20.06,22828.55,0.19740,22800
184681,2025-04-12 01:35:04,2876700,2069325,77764725,107.05,19.45,2025-04-17,23200,285375,142800,3783075,417.80,19.83,22828.55,0.09920,22800
184683,2025-04-12 01:35:04,1945800,1775025,56977350,80.80,19.41,2025-04-17,23300,213900,147525,1290075,490.35,20.28,22828.55,0.10990,22800
184685,2025-04-12 01:35:04,1597425,1522575,47946675,60.05,19.52,2025-04-17,23400,91275,59700,507375,574.15,20.40,22828.55,0.05710,22800
184687,2025-04-12 01:35:04,5614425,4081125,99238050,45.65,19.74,2025-04-17,23500,248475,184275,987375,655.00,20.19,22828.55,0.04430,22800
184689,2025-04-12 01:35:04,2590050,2171250,37097775,35.60,20.16,2025-04-17,23600,51375,35175,428400,742.20,20.29,22828.55,0.01980,22800
184691,2025-04-12 01:35:04,3266925,3850200,39443100,27.10,20.57,2025-04-17,23700,38700,44325,54525,837.25,21.36,22828.55,0.01180,22800
184693,2025-04-12 01:35:04,3329100,3121350,37987650,21.85,21.12,2025-04-17,23800,30825,28050,36600,926.30,23.01,22828.55,0.00930,22800
184959,2025-04-12 01:40:04,87975,121500,103275,1110.00,23.86,2025-04-17,21800,1305675,1004625,24562200,34.25,28.43,22828.55,14.84140,22800
184961,2025-04-12 01:40:04,116325,133875,134100,1020.65,24.84,2025-04-17,21900,968400,587850,21434925,37.00,27.25,22828.55,8.32500,22800
184963,2025-04-12 01:40:04,624150,665025,845250,933.95,25.54,2025-04-17,22000,5042700,3006750,64381725,44.00,26.18,22828.55,8.07930,22800
184965,2025-04-12 01:40:04,154875,166050,227475,830.45,22.80,2025-04-17,22100,1117575,849150,23918175,50.65,25.33,22828.55,7.21600,22800
184967,2025-04-12 01:40:04,315450,380325,660900,749.00,23.59,2025-04-17,22200,1617675,1132875,34634475,61.95,24.48,22828.55,5.12820,22800
184969,2025-04-12 01:40:04,372075,603525,1178550,660.00,22.74,2025-04-17,22300,2120550,2174025,38574150,74.00,23.73,22828.55,5.69930,22800
184971,2025-04-12 01:40:04,1563000,2345625,4487175,580.00,22.12,2025-04-17,22400,2517450,2906325,48528225,90.70,23.11,22828.55,1.61070,22800
184973,2025-04-12 01:40:04,2022300,3050700,10103250,503.50,22.14,2025-04-17,22500,3977625,2857875,81862650,110.00,22.48,22828.55,1.96690,22800
